Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
01/11/2018,2209,17,13.7,37,1.4,2000,-0.7,0.49,0.0,0.0,Autumn,No Holiday,1
01/11/2018,2894,18,11.8,43,1.3,1995,-0.3,0.03,0.0,0.0,Autumn,No Holiday,1
01/11/2018,1563,19,10.5,49,1.2,1965,0.2,0.0,0.0,0.0,Autumn,No Holiday,1
01/11/2018,1271,20,9.9,53,1.7,1868,0.7,0.0,0.0,0.0,Autumn,No Holiday,1
01/11/2018,1199,21,9.3,54,1.1,1975,0.4,0.0,0.0,0.0,Autumn,No Holiday,1
01/11/2018,1117,22,8.3,61,0.2,1809,1.2,0.0,0.0,0.0,Autumn,No Holiday,1
01/11/2018,808,23,7.8,63,0.4,1547,1.1,0.0,0.0,0.0,Autumn,No Holiday,1
02/11/2018,644,0,7.2,64,1.0,1639,0.8,0.0,0.0,0.0,Autumn,No Holiday,1
02/11/2018,562,1,6.6,69,0.0,1512,1.3,0.0,0.0,0.0,Autumn,No Holiday,1
02/11/2018,371,2,6.1,68,0.5,1519,0.6,0.0,0.0,0.0,Autumn,No Holiday,1
02/11/2018,253,3,5.7,72,0.8,1368,1.0,0.0,0.0,0.0,Autumn,No Holiday,1
02/11/2018,168,4,5.2,74,1.3,1386,0.9,0.0,0.0,0.0,Autumn,No Holiday,1
02/11/2018,155,5,4.8,75,0.7,1471,0.7,0.0,0.0,0.0,Autumn,No Holiday,1
02/11/2018,405,6,4.5,77,1.0,1410,0.8,0.0,0.0,0.0,Autumn,No Holiday,1
02/11/2018,1026,7,4.1,75,0.8,1143,0.0,0.0,0.0,0.0,Autumn,No Holiday,1
02/11/2018,1908,8,4.7,72,1.0,1306,0.0,0.12,0.0,0.0,Autumn,No Holiday,1
02/11/2018,1029,9,7.0,57,0.7,1553,-0.9,0.79,0.0,0.0,Autumn,No Holiday,1
02/11/2018,753,10,10.0,49,1.2,1411,-0.2,1.4,0.0,0.0,Autumn,No Holiday,1
02/11/2018,882,11,12.8,44,1.0,1269,0.8,1.84,0.0,0.0,Autumn,No Holiday,1
02/11/2018,1025,12,14.9,40,1.1,1288,1.4,2.06,0.0,0.0,Autumn,No Holiday,1
02/11/2018,1770,13,16.5,37,1.2,1400,1.7,2.12,0.0,0.0,Autumn,No Holiday,1
02/11/2018,1800,14,18.0,31,1.2,1506,0.5,1.98,0.0,0.0,Autumn,No Holiday,1
02/11/2018,2466,15,18.6,31,1.4,1575,1.1,1.63,0.0,0.0,Autumn,No Holiday,1
02/11/2018,3235,16,18.8,32,1.4,1717,1.7,1.09,0.0,0.0,Autumn,No Holiday,1
02/11/2018,1732,17,17.0,36,1.5,1672,1.8,0.47,0.0,0.0,Autumn,No Holiday,1
02/11/2018,4726,18,14.6,42,1.4,1428,1.8,0.02,0.0,0.0,Autumn,No Holiday,1
02/11/2018,1570,19,12.8,40,1.4,1870,-0.4,0.0,0.0,0.0,Autumn,No Holiday,1
02/11/2018,1244,20,11.7,45,1.2,1748,0.1,0.0,0.0,0.0,Autumn,No Holiday,1
02/11/2018,1148,21,10.8,57,2.0,1219,2.6,0.0,0.0,0.0,Autumn,No Holiday,1
02/11/2018,1108,22,10.0,56,2.0,1290,1.6,0.0,0.0,0.0,Autumn,No Holiday,1
02/11/2018,853,23,9.7,56,1.3,1423,1.3,0.0,0.0,0.0,Autumn,No Holiday,1
03/11/2018,2,0,8.8,63,0.6,1314,2.1,0.0,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,1,8.5,61,0.2,1273,1.3,0.0,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,2,7.6,68,1.2,1170,2.0,0.0,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,3,7.1,67,0.6,1229,1.3,0.0,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,4,6.3,72,1.0,1104,1.6,0.0,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,5,6.1,75,1.0,1053,1.9,0.0,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,6,5.5,78,0.6,983,1.9,0.0,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,7,5.2,79,1.3,894,1.8,0.0,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,8,5.4,75,0.4,905,1.3,0.11,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,9,7.9,58,1.3,1033,0.1,0.8,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,10,11.0,49,0.7,957,0.6,1.4,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,11,14.5,42,1.6,890,1.7,1.85,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,12,16.5,37,1.8,1060,1.7,2.14,0.0,0.0,Autumn,No Holiday,0
03/11/2018,640,13,17.8,29,2.0,1328,-0.4,2.17,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2412,14,18.1,24,2.4,1594,-2.8,1.97,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2412,15,18.5,25,1.6,1724,-1.9,1.63,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2412,16,18.7,25,2.1,1605,-1.7,1.07,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,17,16.7,45,2.2,772,4.6,0.43,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,18,14.2,51,1.5,990,4.1,0.02,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,19,13.4,62,1.6,740,6.2,0.0,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,20,12.1,68,0.8,592,6.3,0.0,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,21,11.1,69,0.9,619,5.6,0.0,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,22,10.0,68,1.1,791,4.3,0.0,0.0,0.0,Autumn,No Holiday,0
03/11/2018,2,23,9.2,65,1.2,1064,2.9,0.0,0.0,0.0,Autumn,No Holiday,0
04/11/2018,722,0,9.1,63,0.6,1292,2.4,0.0,0.0,0.0,Autumn,No Holiday,1
04/11/2018,519,1,8.6,60,1.1,1416,1.2,0.0,0.0,0.0,Autumn,No Holiday,1
04/11/2018,380,2,8.2,62,0.2,1415,1.3,0.0,0.0,0.0,Autumn,No Holiday,1
04/11/2018,298,3,7.6,66,0.9,1432,1.6,0.0,0.0,0.0,Autumn,No Holiday,1
04/11/2018,190,4,6.9,70,1.5,1314,1.7,0.0,0.0,0.0,Autumn,No Holiday,1
04/11/2018,114,5,6.6,73,0.3,1219,2.0,0.0,0.0,0.0,Autumn,No Holiday,1
04/11/2018,143,6,6.2,73,0.3,1018,1.7,0.0,0.0,0.0,Autumn,No Holiday,1
04/11/2018,261,7,5.8,79,1.0,862,2.4,0.0,0.0,0.0,Autumn,No Holiday,1
04/11/2018,483,8,5.7,78,1.1,714,2.1,0.09,0.0,0.0,Autumn,No Holiday,1
04/11/2018,634,9,7.5,60,0.5,725,0.2,0.79,0.0,0.0,Autumn,No Holiday,1
04/11/2018,749,10,11.1,51,0.8,679,1.3,1.38,0.0,0.0,Autumn,No Holiday,1
04/11/2018,965,11,14.8,46,2.0,768,3.2,1.83,0.0,0.0,Autumn,No Holiday,1
04/11/2018,1147,12,16.3,33,2.9,1530,0.0,2.13,0.0,0.0,Autumn,No Holiday,1
04/11/2018,2570,13,18.3,26,1.2,1503,-1.5,2.17,0.0,0.0,Autumn,No Holiday,1
04/11/2018,1513,14,19.3,28,1.7,1208,0.3,1.93,0.0,0.0,Autumn,No Holiday,1
04/11/2018,3991,15,19.0,25,2.1,1748,-1.5,1.6,0.0,0.0,Autumn,No Holiday,1
04/11/2018,4102,16,18.4,25,3.2,1909,-2.0,1.05,0.0,0.0,Autumn,No Holiday,1
04/11/2018,3407,17,16.9,33,2.2,1972,0.5,0.43,0.0,0.0,Autumn,No Holiday,1
04/11/2018,2550,18,14.5,46,2.6,1618,3.0,0.01,0.0,0.0,Autumn,No Holiday,1
04/11/2018,1182,19,12.9,56,2.5,1345,4.3,0.0,0.0,0.0,Autumn,No Holiday,1
04/11/2018,1079,20,12.7,59,1.2,1177,4.8,0.0,0.0,0.0,Autumn,No Holiday,1
04/11/2018,1003,21,11.8,62,0.7,1030,4.7,0.0,0.0,0.0,Autumn,No Holiday,1
04/11/2018,914,22,11.2,67,1.3,940,5.2,0.0,0.0,0.0,Autumn,No Holiday,1
04/11/2018,658,23,10.6,73,1.3,931,5.9,0.0,0.0,0.0,Autumn,No Holiday,1
05/11/2018,522,0,10.1,75,0.0,922,5.8,0.0,0.0,0.0,Autumn,No Holiday,1
05/11/2018,348,1,9.3,78,0.1,828,5.6,0.0,0.0,0.0,Autumn,No Holiday,1
05/11/2018,208,2,8.8,81,0.0,773,5.7,0.0,0.0,0.0,Autumn,No Holiday,1
05/11/2018,163,3,8.3,81,1.1,642,5.2,0.0,0.0,0.0,Autumn,No Holiday,1
05/11/2018,109,4,8.0,81,0.4,666,4.9,0.0,0.0,0.0,Autumn,No Holiday,1
05/11/2018,168,5,8.0,84,0.7,569,5.4,0.0,0.0,0.0,Autumn,No Holiday,1
05/11/2018,450,6,7.2,83,0.8,636,4.4,0.0,0.0,0.0,Autumn,No Holiday,1
05/11/2018,1117,7,7.0,86,1.1,455,4.8,0.0,0.0,0.0,Autumn,No Holiday,1
05/11/2018,1977,8,7.2,80,0.8,515,3.9,0.13,0.0,0.0,Autumn,No Holiday,1
05/11/2018,1007,9,8.9,67,1.1,578,3.0,0.69,0.0,0.0,Autumn,No Holiday,1
05/11/2018,792,10,11.8,59,0.9,616,4.0,1.23,0.0,0.0,Autumn,No Holiday,1
05/11/2018,831,11,13.8,47,1.2,994,2.6,1.71,0.0,0.0,Autumn,No Holiday,1
05/11/2018,973,12,16.4,48,2.1,653,5.3,1.68,0.0,0.0,Autumn,No Holiday,1
05/11/2018,988,13,16.8,46,1.1,760,5.0,1.71,0.0,0.0,Autumn,No Holiday,1
05/11/2018,995,14,17.5,38,1.2,1090,3.0,1.74,0.0,0.0,Autumn,No Holiday,1
05/11/2018,1102,15,18.0,39,1.0,1208,3.8,1.21,0.0,0.0,Autumn,No Holiday,1
05/11/2018,1320,16,16.8,46,1.8,1041,5.0,0.72,0.0,0.0,Autumn,No Holiday,1
05/11/2018,1666,17,15.7,49,2.0,1252,5.0,0.26,0.0,0.0,Autumn,No Holiday,1
05/11/2018,2359,18,14.5,54,1.3,1343,5.2,0.01,0.0,0.0,Autumn,No Holiday,1
05/11/2018,1620,19,13.2,66,1.7,705,6.9,0.0,0.0,0.0,Autumn,No Holiday,1
05/11/2018,1466,20,12.7,75,2.0,433,8.3,0.0,0.0,0.0,Autumn,No Holiday,1
05/11/2018,1291,21,12.2,79,1.8,351,8.6,0.0,0.0,0.0,Autumn,No Holiday,1
05/11/2018,1217,22,11.6,81,1.2,336,8.4,0.0,0.0,0.0,Autumn,No Holiday,1
05/11/2018,831,23,10.9,82,0.1,346,7.9,0.0,0.0,0.0,Autumn,No Holiday,1
06/11/2018,2,0,10.0,73,0.5,700,5.3,0.0,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,1,9.8,75,0.5,668,5.5,0.0,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,2,9.7,78,0.0,619,6.0,0.0,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,3,9.4,81,0.3,500,6.2,0.0,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,4,9.1,81,0.0,493,6.0,0.0,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,5,8.8,84,0.6,420,6.2,0.0,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,6,8.5,83,0.7,409,5.7,0.0,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,7,8.3,84,0.9,422,5.7,0.0,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,8,8.7,77,0.7,529,4.8,0.11,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,9,10.1,68,0.2,578,4.4,0.33,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,10,11.7,62,0.5,521,4.6,0.77,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,11,13.0,55,1.0,488,4.1,0.84,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,12,14.5,57,0.8,373,6.0,1.08,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,13,16.1,56,1.7,328,7.3,1.54,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,14,17.4,50,2.4,336,6.8,1.52,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,15,16.3,54,1.6,374,6.9,0.76,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,16,16.6,55,1.3,334,7.5,0.66,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,17,15.3,63,1.2,260,8.2,0.23,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,18,14.0,71,1.5,201,8.8,0.01,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,19,13.3,72,1.1,234,8.3,0.0,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,20,13.2,73,1.1,246,8.4,0.0,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,21,13.0,76,0.9,231,8.8,0.0,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,22,12.3,73,1.2,277,7.5,0.0,0.0,0.0,Autumn,No Holiday,0
06/11/2018,2,23,12.2,74,1.1,291,7.6,0.0,0.0,0.0,Autumn,No Holiday,0
07/11/2018,641,0,11.9,74,1.6,287,7.4,0.0,0.0,0.0,Autumn,No Holiday,1
07/11/2018,412,1,11.9,76,1.4,286,7.7,0.0,0.0,0.0,Autumn,No Holiday,1
07/11/2018,138,2,12.0,81,1.3,295,8.8,0.0,0.0,0.0,Autumn,No Holiday,1
07/11/2018,42,3,10.8,88,1.0,145,8.8,0.0,0.5,0.0,Autumn,No Holiday,1
07/11/2018,49,4,10.6,95,0.7,94,9.8,0.0,0.0,0.0,Autumn,No Holiday,1
07/11/2018,73,5,11.1,95,0.2,117,10.3,0.0,0.0,0.0,Autumn,No Holiday,1
07/11/2018,196,6,11.0,91,1.0,124,9.5,0.0,1.0,0.0,Autumn,No Holiday,1
07/11/2018,528,7,10.8,91,1.3,216,9.3,0.0,0.0,0.0,Autumn,No Holiday,1
07/11/2018,1173,8,11.3,89,1.1,279,9.5,0.01,0.0,0.0,Autumn,No Holiday,1
07/11/2018,742,9,11.2,86,1.0,372,8.9,0.09,0.5,0.0,Autumn,No Holiday,1
07/11/2018,557,10,11.9,84,0.9,482,9.2,0.2,0.0,0.0,Autumn,No Holiday,1
07/11/2018,610,11,12.4,82,0.6,507,9.4,0.34,0.0,0.0,Autumn,No Holiday,1
07/11/2018,699,12,13.2,77,1.3,589,9.2,0.5,0.0,0.0,Autumn,No Holiday,1
07/11/2018,800,13,14.5,74,1.3,610,9.9,0.75,0.0,0.0,Autumn,No Holiday,1
07/11/2018,769,14,15.5,68,1.4,693,9.6,1.15,0.0,0.0,Autumn,No Holiday,1
07/11/2018,850,15,15.4,72,1.1,608,10.3,0.57,0.0,0.0,Autumn,No Holiday,1
07/11/2018,836,16,15.2,72,1.2,625,10.1,0.4,0.0,0.0,Autumn,No Holiday,1
07/11/2018,1117,17,14.9,73,0.9,854,10.0,0.04,0.0,0.0,Autumn,No Holiday,1
07/11/2018,1349,18,14.4,77,1.0,912,10.4,0.0,0.0,0.0,Autumn,No Holiday,1
07/11/2018,1178,19,13.8,81,1.5,760,10.5,0.0,0.0,0.0,Autumn,No Holiday,1
07/11/2018,1064,20,13.3,77,1.6,833,9.3,0.0,0.0,0.0,Autumn,No Holiday,1
07/11/2018,1064,21,13.5,75,0.8,1275,9.1,0.0,0.0,0.0,Autumn,No Holiday,1
07/11/2018,1005,22,13.2,74,1.4,1407,8.6,0.0,0.0,0.0,Autumn,No Holiday,1
07/11/2018,681,23,12.9,72,1.4,2000,7.9,0.0,0.0,0.0,Autumn,No Holiday,1
08/11/2018,397,0,12.9,70,1.8,2000,7.5,0.0,0.0,0.0,Autumn,No Holiday,1
08/11/2018,160,1,11.9,77,1.1,1634,7.9,0.0,0.0,0.0,Autumn,No Holiday,1
08/11/2018,124,2,11.8,84,1.6,1874,9.1,0.0,0.0,0.0,Autumn,No Holiday,1
08/11/2018,80,3,11.8,86,1.6,1819,9.5,0.0,0.5,0.0,Autumn,No Holiday,1
08/11/2018,52,4,10.8,87,1.7,956,8.7,0.0,0.0,0.0,Autumn,No Holiday,1
08/11/2018,51,5,10.8,89,1.6,957,9.0,0.0,0.0,0.0,Autumn,No Holiday,1
08/11/2018,138,6,10.6,90,1.6,1065,9.0,0.0,1.5,0.0,Autumn,No Holiday,1
08/11/2018,176,7,10.9,88,1.8,1866,8.9,0.0,0.0,0.0,Autumn,No Holiday,1
08/11/2018,150,8,10.6,89,1.5,689,8.8,0.02,0.0,0.0,Autumn,No Holiday,1
08/11/2018,58,9,10.6,94,2.1,739,9.6,0.06,2.0,0.0,Autumn,No Holiday,1
08/11/2018,19,10,10.8,94,1.8,578,9.8,0.15,0.0,0.0,Autumn,No Holiday,1
08/11/2018,27,11,10.9,95,2.4,519,10.1,0.12,0.0,0.0,Autumn,No Holiday,1
08/11/2018,19,12,11.4,95,2.5,792,10.6,0.44,5.5,0.0,Autumn,No Holiday,1
08/11/2018,20,13,11.5,95,2.1,457,10.7,0.32,0.0,0.0,Autumn,No Holiday,1
08/11/2018,48,14,11.3,96,2.7,302,10.6,0.11,0.0,0.0,Autumn,No Holiday,1
08/11/2018,58,15,11.4,96,2.0,910,10.7,0.07,9.5,0.0,Autumn,No Holiday,1
08/11/2018,16,16,11.7,96,1.4,587,11.0,0.02,0.0,0.0,Autumn,No Holiday,1
08/11/2018,32,17,11.9,97,0.7,269,11.4,0.0,0.0,0.0,Autumn,No Holiday,1
08/11/2018,42,18,12.9,97,0.0,406,12.4,0.0,9.0,0.0,Autumn,No Holiday,1
08/11/2018,21,19,12.8,97,0.9,245,12.3,0.0,0.0,0.0,Autumn,No Holiday,1
08/11/2018,14,20,13.9,97,2.5,594,13.4,0.0,0.0,0.0,Autumn,No Holiday,1
08/11/2018,23,21,14.0,96,4.1,292,13.3,0.0,18.0,0.0,Autumn,No Holiday,1
08/11/2018,16,22,12.4,96,2.7,545,11.7,0.0,0.0,0.0,Autumn,No Holiday,1
08/11/2018,28,23,11.5,96,3.0,691,10.8,0.0,0.0,0.0,Autumn,No Holiday,1
09/11/2018,2,0,12.0,96,3.1,1185,11.3,0.0,18.0,0.0,Autumn,No Holiday,0
09/11/2018,2,1,11.4,89,2.6,1376,9.6,0.0,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,2,11.3,88,3.7,1680,9.3,0.0,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,3,10.8,82,2.8,1712,7.8,0.0,0.5,0.0,Autumn,No Holiday,0
09/11/2018,2,4,10.6,75,3.2,913,6.3,0.0,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,5,10.9,68,3.1,1034,5.2,0.0,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,6,11.0,70,3.1,900,5.7,0.0,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,7,10.4,81,3.0,1741,7.2,0.0,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,8,10.1,85,2.4,1809,7.6,0.05,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,9,10.8,78,2.6,1985,7.1,0.13,0.5,0.0,Autumn,No Holiday,0
09/11/2018,2,10,11.3,68,4.7,1984,5.5,0.44,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,11,13.3,59,4.1,1970,5.4,1.43,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,12,13.9,50,4.1,1964,3.6,2.14,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,13,14.0,46,5.3,927,2.5,1.68,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,14,15.0,49,2.8,518,4.3,1.53,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,15,15.1,52,3.4,622,5.3,1.3,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,16,14.3,59,3.6,858,6.3,0.72,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,17,12.9,66,3.6,682,6.6,0.32,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,18,12.3,69,2.1,623,6.7,0.01,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,19,11.9,71,2.7,589,6.7,0.0,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,20,11.9,72,2.5,526,7.0,0.0,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,21,11.4,74,1.9,498,6.9,0.0,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,22,11.2,75,1.7,478,6.9,0.0,0.0,0.0,Autumn,No Holiday,0
09/11/2018,2,23,10.9,76,1.2,456,6.8,0.0,0.0,0.0,Autumn,No Holiday,0
10/11/2018,756,0,11.3,77,0.9,433,7.4,0.0,0.0,0.0,Autumn,No Holiday,1
10/11/2018,681,1,11.2,78,1.1,467,7.4,0.0,0.0,0.0,Autumn,No Holiday,1
10/11/2018,570,2,10.7,80,0.6,409,7.3,0.0,0.0,0.0,Autumn,No Holiday,1
10/11/2018,374,3,10.3,81,0.7,361,7.1,0.0,0.0,0.0,Autumn,No Holiday,1
10/11/2018,225,4,9.5,87,0.6,266,7.4,0.0,0.0,0.0,Autumn,No Holiday,1
10/11/2018,139,5,9.4,87,0.8,279,7.3,0.0,0.0,0.0,Autumn,No Holiday,1
10/11/2018,169,6,9.5,85,0.6,304,7.0,0.0,0.0,0.0,Autumn,No Holiday,1
10/11/2018,311,7,9.5,86,0.6,293,7.2,0.0,0.0,0.0,Autumn,No Holiday,1
10/11/2018,591,8,9.3,85,0.3,313,6.9,0.07,0.0,0.0,Autumn,No Holiday,1
10/11/2018,630,9,10.1,77,0.0,350,6.2,0.45,0.0,0.0,Autumn,No Holiday,1
10/11/2018,701,10,12.2,73,1.9,374,7.4,0.92,0.0,0.0,Autumn,No Holiday,1
10/11/2018,770,11,13.8,63,2.2,416,6.8,1.32,0.0,0.0,Autumn,No Holiday,1
10/11/2018,1036,12,15.1,54,2.2,495,5.8,1.91,0.0,0.0,Autumn,No Holiday,1
10/11/2018,1096,13,15.9,48,2.7,538,4.8,1.87,0.0,0.0,Autumn,No Holiday,1
10/11/2018,1115,14,17.1,39,2.0,781,3.0,1.85,0.0,0.0,Autumn,No Holiday,1
10/11/2018,1231,15,16.6,36,2.5,808,1.4,1.45,0.0,0.0,Autumn,No Holiday,1
10/11/2018,1265,16,16.0,37,1.9,984,1.2,0.94,0.0,0.0,Autumn,No Holiday,1
10/11/2018,1381,17,14.8,47,1.3,787,3.5,0.35,0.0,0.0,Autumn,No Holiday,1
10/11/2018,1228,18,13.2,57,2.2,618,4.8,0.01,0.0,0.0,Autumn,No Holiday,1
10/11/2018,959,19,12.1,67,1.5,430,6.1,0.0,0.0,0.0,Autumn,No Holiday,1
10/11/2018,879,20,11.3,74,1.2,350,6.8,0.0,0.0,0.0,Autumn,No Holiday,1
10/11/2018,849,21,10.8,78,1.0,303,7.1,0.0,0.0,0.0,Autumn,No Holiday,1
10/11/2018,887,22,10.6,81,1.2,281,7.4,0.0,0.0,0.0,Autumn,No Holiday,1
10/11/2018,678,23,10.3,84,1.3,250,7.7,0.0,0.0,0.0,Autumn,No Holiday,1
11/11/2018,657,0,9.4,85,0.6,241,6.9,0.0,0.0,0.0,Autumn,No Holiday,1
11/11/2018,520,1,8.8,89,0.7,213,7.0,0.0,0.0,0.0,Autumn,No Holiday,1
11/11/2018,372,2,7.9,85,1.1,275,5.5,0.0,0.0,0.0,Autumn,No Holiday,1
11/11/2018,316,3,7.1,85,0.7,329,4.7,0.0,0.0,0.0,Autumn,No Holiday,1
11/11/2018,191,4,6.9,82,0.5,337,4.0,0.0,0.0,0.0,Autumn,No Holiday,1
11/11/2018,113,5,6.8,83,0.6,341,4.1,0.0,0.0,0.0,Autumn,No Holiday,1
11/11/2018,119,6,6.6,84,1.2,373,4.0,0.0,0.0,0.0,Autumn,No Holiday,1
11/11/2018,230,7,6.4,84,1.3,369,3.8,0.0,0.0,0.0,Autumn,No Holiday,1
11/11/2018,397,8,6.3,81,0.8,365,3.2,0.11,0.0,0.0,Autumn,No Holiday,1
11/11/2018,576,9,7.8,72,1.2,360,3.0,0.54,0.0,0.0,Autumn,No Holiday,1
11/11/2018,565,10,10.2,68,0.7,354,4.5,1.06,0.0,0.0,Autumn,No Holiday,1
11/11/2018,580,11,10.7,68,0.4,341,5.0,0.54,0.0,0.0,Autumn,No Holiday,1
11/11/2018,771,12,10.6,72,2.0,365,5.7,0.29,0.0,0.0,Autumn,No Holiday,1
11/11/2018,760,13,9.8,70,1.7,360,4.5,0.33,0.0,0.0,Autumn,No Holiday,1
11/11/2018,812,14,10.1,58,0.9,605,2.1,0.43,0.0,0.0,Autumn,No Holiday,1
11/11/2018,834,15,10.2,58,2.0,573,2.2,0.29,0.0,0.0,Autumn,No Holiday,1
11/11/2018,618,16,9.9,59,1.3,578,2.2,0.1,0.0,0.0,Autumn,No Holiday,1
11/11/2018,662,17,8.9,57,3.0,1149,0.8,0.03,0.0,0.0,Autumn,No Holiday,1
11/11/2018,754,18,8.9,55,2.0,1333,0.3,0.0,0.0,0.0,Autumn,No Holiday,1
11/11/2018,687,19,8.7,52,0.8,1590,-0.6,0.0,0.0,0.0,Autumn,No Holiday,1
11/11/2018,713,20,8.2,53,0.6,1621,-0.8,0.0,0.0,0.0,Autumn,No Holiday,1
11/11/2018,691,21,8.0,51,0.5,1989,-1.5,0.0,0.0,0.0,Autumn,No Holiday,1
11/11/2018,692,22,7.0,60,0.0,1948,-0.2,0.0,0.0,0.0,Autumn,No Holiday,1
11/11/2018,556,23,6.3,62,0.0,1993,-0.4,0.0,0.0,0.0,Autumn,No Holiday,1
12/11/2018,458,0,5.4,64,0.8,2000,-0.8,0.0,0.0,0.0,Autumn,No Holiday,1
12/11/2018,346,1,5.0,67,1.3,2000,-0.6,0.0,0.0,0.0,Autumn,No Holiday,1
12/11/2018,189,2,4.8,66,1.6,2000,-1.0,0.0,0.0,0.0,Autumn,No Holiday,1
12/11/2018,124,3,4.6,65,0.1,2000,-1.4,0.0,0.0,0.0,Autumn,No Holiday,1
12/11/2018,111,4,4.0,68,0.0,2000,-1.3,0.0,0.0,0.0,Autumn,No Holiday,1
12/11/2018,160,5,4.0,71,0.0,2000,-0.7,0.0,0.0,0.0,Autumn,No Holiday,1
12/11/2018,421,6,3.8,69,0.0,1995,-1.3,0.0,0.0,0.0,Autumn,No Holiday,1
12/11/2018,1006,7,3.4,72,1.0,1989,-1.1,0.0,0.0,0.0,Autumn,No Holiday,1
12/11/2018,1701,8,3.3,69,0.0,2000,-1.8,0.06,0.0,0.0,Autumn,No Holiday,1
12/11/2018,933,9,5.2,55,1.4,1752,-3.1,0.67,0.0,0.0,Autumn,No Holiday,1
12/11/2018,685,10,8.3,50,1.1,1364,-1.5,1.23,0.0,0.0,Autumn,No Holiday,1
12/11/2018,787,11,10.3,40,0.7,1672,-2.7,1.66,0.0,0.0,Autumn,No Holiday,1
12/11/2018,1528,12,12.3,37,0.8,1690,-1.9,1.93,0.0,0.0,Autumn,No Holiday,1
12/11/2018,891,13,13.3,36,2.1,1283,-1.4,1.99,0.0,0.0,Autumn,No Holiday,1
12/11/2018,1526,14,14.2,33,1.5,1374,-1.8,1.84,0.0,0.0,Autumn,No Holiday,1
12/11/2018,1724,15,13.8,34,2.4,1438,-1.8,1.45,0.0,0.0,Autumn,No Holiday,1
